Class,TimeAccLoz1Dol-min(x),TimeAccLoz1Dol-max(x),TimeAccLoz1Dol-mean(x),TimeAccLoz1Dol-kurtosis(x),TimeAccLoz1Dol-skewness(x),TimeAccLoz1Dol-moment(x_3),TimeAccLoz1Dol-rms(x),TimeAccLoz1Dol-std(x),FFTAccLoz1Dol-PeakTrackFilter(x_BaseFrequency_0_25000_16000),FFTAccLoz1Dol-PeakTrackFilter(x_BaseFrequency_1_25000_16000),FFTAccLoz1Dol-TrackFilter(x_BaseFrequency_0_10_25000_16000),FFTAccLoz1Dol-TrackFilter(x_BaseFrequency_1_10_25000_16000),FFTAccLoz1Dol-RMSFilter(x_10_500_25000_16000),FFTAccLoz1Dol-RMSFilter(x_500_1000_25000_16000),FFTAccLoz1Dol-IntFilter(x_10_500_25000_16000),FFTAccLoz1Dol-IntFilter(x_500_1000_25000_16000),TimeAccLoz1Gor-min(x),TimeAccLoz1Gor-max(x),TimeAccLoz1Gor-mean(x),TimeAccLoz1Gor-kurtosis(x),TimeAccLoz1Gor-skewness(x),TimeAccLoz1Gor-moment(x_3),TimeAccLoz1Gor-rms(x),TimeAccLoz1Gor-std(x),FFTAccLoz1Gor-PeakTrackFilter(x_BaseFrequency_0_25000_16000),FFTAccLoz1Gor-PeakTrackFilter(x_BaseFrequency_1_25000_16000),FFTAccLoz1Gor-TrackFilter(x_BaseFrequency_0_10_25000_16000),FFTAccLoz1Gor-TrackFilter(x_BaseFrequency_1_10_25000_16000),FFTAccLoz1Gor-RMSFilter(x_10_500_25000_16000),FFTAccLoz1Gor-RMSFilter(x_500_1000_25000_16000),FFTAccLoz1Gor-IntFilter(x_10_500_25000_16000),FFTAccLoz1Gor-IntFilter(x_500_1000_25000_16000),TimeAccOsZ-min(x),TimeAccOsZ-max(x),TimeAccOsZ-mean(x),TimeAccOsZ-kurtosis(x),TimeAccOsZ-skewness(x),TimeAccOsZ-moment(x_3),TimeAccOsZ-rms(x),TimeAccOsZ-std(x),FFTAccOsZ-PeakTrackFilter(x_BaseFrequency_0_25000_16000),FFTAccOsZ-PeakTrackFilter(x_BaseFrequency_1_25000_16000),FFTAccOsZ-TrackFilter(x_BaseFrequency_0_10_25000_16000),FFTAccOsZ-TrackFilter(x_BaseFrequency_1_10_25000_16000),FFTAccOsZ-RMSFilter(x_10_500_25000_16000),FFTAccOsZ-RMSFilter(x_500_1000_25000_16000),FFTAccOsZ-IntFilter(x_10_500_25000_16000),FFTAccOsZ-IntFilter(x_500_1000_25000_16000),TimeAccProbka-min(x),TimeAccProbka-max(x),TimeAccProbka-mean(x),TimeAccProbka-kurtosis(x),TimeAccProbka-skewness(x),TimeAccProbka-moment(x_3),TimeAccProbka-rms(x),TimeAccProbka-std(x),FFTAccProbka-PeakTrackFilter(x_BaseFrequency_0_25000_16000),FFTAccProbka-PeakTrackFilter(x_BaseFrequency_1_25000_16000),FFTAccProbka-TrackFilter(x_BaseFrequency_0_10_25000_16000),FFTAccProbka-TrackFilter(x_BaseFrequency_1_10_25000_16000),FFTAccProbka-RMSFilter(x_10_500_25000_16000),FFTAccProbka-RMSFilter(x_500_1000_25000_16000),FFTAccProbka-IntFilter(x_10_500_25000_16000),FFTAccProbka-IntFilter(x_500_1000_25000_16000),TimeMicSignal-min(x),TimeMicSignal-max(x),TimeMicSignal-mean(x),TimeMicSignal-kurtosis(x),TimeMicSignal-skewness(x),TimeMicSignal-moment(x_3),TimeMicSignal-rms(x),TimeMicSignal-std(x),FFTMicSignal-RMSFilter(x_10_500_25000_16000),FFTMicSignal-RMSFilter(x_500_1000_25000_16000),FFTMicSignal-RMSFilter(x_1000_2000_25000_16000),FFTMicSignal-RMSFilter(x_2000_3000_25000_16000),FFTMicSignal-RMSFilter(x_3000_4000_25000_16000),FFTMicSignal-RMSFilter(x_4000_5000_25000_16000),FFTMicSignal-RMSFilter(x_5000_6000_25000_16000),FFTMicSignal-RMSFilter(x_6000_7000_25000_16000),FFTMicSignal-RMSFilter(x_7000_8000_25000_16000),FFTMicSignal-RMSFilter(x_8000_9000_25000_16000),FFTMicSignal-RMSFilter(x_9000_10000_25000_16000),FFTMicSignal-RMSFilter(x_10000_11000_25000_16000),FFTMicSignal-RMSFilter(x_11000_12500_25000_16000),TimeSpindleLoad-min(x),TimeSpindleLoad-max(x),TimeSpindleLoad-mean(x),TimeSpindleLoad-rms(x),TimeSpindleLoad-std(x),TimeSpindleRPM-min(x),TimeSpindleRPM-max(x),TimeSpindleRPM-mean(x),TimeSpindleRPM-rms(x),TimeSpindleRPM-std(x)
1,-31.526,34.242,-0.0016528,13.269,0.010187,0.38185,3.3467,3.3468,0.008471,0.020301,0.0035429,0.0077262,0.014774,0.04379,2.8563,10.491,-22.401,27.146,-0.0040723,11.236,0.20303,4.9217,2.8941,2.8942,0.021043,0.008175,0.0059592,0.0061564,0.013754,0.04174,2.8246,9.4598,-16.388,17.411,-0.00063135,8.4401,-0.065398,-0.84388,2.3455,2.3456,0.0037921,0.0073882,0.0091205,0.010287,0.010463,0.0095108,2.345,2.4904,-362.27,222.95,0.31467,47.408,-2.808,-20156.0,19.293,19.291,0.42743,0.26854,0.42779,0.38219,0.2709,0.32147,74.472,80.647,-1.3618,1.3417,0.0072642,3.3217,-0.0078391,-0.00022329,0.30548,0.30541,0.011879,0.011682,0.0068403,0.0033456,0.0042926,0.0048841,0.0043951,0.0036227,0.0028346,0.0024464,0.0019209,0.0013511,0.00083535,2502.5,4141.3,3344.6,3381.8,501.26,1797.1,1812.3,1803.8,1803.8,5.1596
1,-44.221,54.491,0.0036527,11.241,-0.012085,-1.7131,5.2141,5.2143,0.0042857,0.019849,0.0023901,0.0068788,0.01415,0.048549,2.758,12.507,-45.824,39.155,-0.0021611,11.043,-0.11799,-11.349,4.5817,4.5819,0.024515,0.0097736,0.007137,0.0048586,0.013414,0.044482,2.7132,11.28,-33.677,33.54,0.005789,10.353,-0.027275,-1.3665,3.6865,3.6866,0.0074081,0.0083899,0.006429,0.0071682,0.0075131,0.011889,1.7147,3.137,-88.9,85.299,0.15173,7.9177,0.025287,52.896,12.79,12.789,0.014531,0.01937,0.018705,0.09486,0.050593,0.22188,10.513,50.497,-1.3848,1.4683,-0.00068127,3.2826,0.030632,0.0011889,0.33858,0.33859,0.010882,0.012828,0.0092009,0.0048658,0.005361,0.0051359,0.0043427,0.0037144,0.0028796,0.0025139,0.0019844,0.0012998,0.00080581,1445.3,2623.4,2117.3,2142.3,326.85,1797.1,1812.3,1804.3,1804.3,5.2388
1,-14.634,14.161,0.0081923,17.84,0.11031,0.17403,1.1642,1.1642,0.0071759,0.020176,0.0023412,0.0072697,0.0044338,0.0097383,0.99863,2.5014,-12.68,13.291,0.0029822,21.28,0.26767,0.3941,1.1376,1.1377,0.023361,0.012024,0.0066206,0.0063774,0.0052114,0.0093312,1.2254,2.3346,-14.664,10.697,0.0015955,29.384,-0.52565,-0.41294,0.9227,0.92273,0.0028219,0.0049252,0.0015269,0.0056804,0.0024627,0.0026068,0.51769,0.71225,-35.127,37.172,0.043953,10.965,-0.00097408,-0.040411,3.4621,3.4619,0.012392,0.020276,0.016741,0.098481,0.043049,0.049613,7.6582,11.643,-0.90116,0.86085,-0.0014286,3.06,0.0063728,6.5067e-05,0.21695,0.21695,0.008889,0.0047862,0.0027089,0.0032979,0.003428,0.0041727,0.0037317,0.0037183,0.0027678,0.0025518,0.0020434,0.0014227,0.00084218,1301.8,1698.4,1478.5,1487.2,161.28,1797.1,1811.2,1803.3,1803.3,5.2089
1,-8.8961,8.1637,-0.0011864,6.5488,-0.12558,-0.1144,0.96939,0.96942,0.0064392,0.018063,0.002584,0.0062949,0.0049402,0.0088796,1.0604,2.2406,-6.7598,4.7609,0.00038339,5.4587,-0.090711,-0.059843,0.87053,0.87056,0.019663,0.0083652,0.0060166,0.0058108,0.0054497,0.0084476,1.2578,2.0424,-3.9674,4.3794,0.0089133,5.1746,0.055204,0.016946,0.67464,0.6746,0.00064131,0.006937,0.0014262,0.0057936,0.0024793,0.002483,0.49976,0.62406,-37.385,34.318,0.035187,8.3423,-0.071133,-2.9225,3.4508,3.4507,0.044749,0.032322,0.024961,0.096946,0.04327,0.043935,7.8747,10.536,-0.86949,0.89252,0.00070088,3.0202,0.0042032,3.8591e-05,0.2094,0.2094,0.0088468,0.0034849,0.0022276,0.0026756,0.0034688,0.0042723,0.0037097,0.0037626,0.0029427,0.0024402,0.0020208,0.0014364,0.00081795,1187.2,1699.8,1443.6,1453.5,170.14,1796.1,1811.2,1803.3,1803.3,5.251
1,-5.6001,5.6459,0.0036708,4.9806,0.089611,0.095781,1.0225,1.0225,0.0066687,0.014294,0.0032685,0.0058406,0.0099199,0.013368,1.8555,3.6083,-8.6062,7.9653,0.0024043,6.354,0.020075,0.017088,0.94771,0.94774,0.02217,0.0097641,0.0064776,0.004973,0.0092075,0.012359,1.8929,3.1904,-3.8453,5.2339,-0.00029851,5.8838,0.43893,0.23017,0.8064,0.80642,0.040983,0.018178,0.039406,0.014907,0.012231,0.0030678,1.8721,0.85424,-24.369,20.753,0.08198,4.6051,0.0068314,0.2565,3.3496,3.3487,0.030027,0.029753,0.020672,0.096713,0.043152,0.042433,7.9512,11.106,-0.8954,0.99905,0.001669,2.9955,0.028141,0.00036763,0.23552,0.23552,0.011697,0.0045564,0.0022599,0.0029764,0.0036561,0.0043408,0.0036297,0.0036702,0.0029654,0.0025316,0.0019848,0.0015057,0.00088625,800.94,1181.1,984.85,993.26,129.23,1796.1,1811.3,1803.2,1803.2,5.1691
1,-2.1973,2.7314,0.0083296,2.9876,0.030841,0.0064783,0.5945,0.59446,0.011111,0.017144,0.0047407,0.0065345,0.0029506,0.0033502,0.65678,0.76702,-3.0824,2.3652,-0.0035831,3.0775,-0.075382,-0.014825,0.58154,0.58155,0.016396,0.01052,0.0055858,0.0054629,0.0039021,0.0031021,0.8866,0.76434,-3.5249,2.0905,0.022621,8.0179,-0.80214,-0.061924,0.4264,0.42581,0.029881,0.004231,0.02867,0.00561,0.010151,0.0010291,1.2695,0.2543,-7.2787,8.9572,-0.023855,17.892,0.069298,0.021772,0.68024,0.67984,0.013634,0.0072954,0.017329,0.032374,0.01517,0.033092,2.8805,7.4603,-0.96738,0.97026,-0.0017662,2.9203,0.024911,0.00049517,0.27089,0.2709,0.019667,0.002495,0.0013724,0.0016557,0.0023969,0.0025993,0.0022809,0.002055,0.0017252,0.0015355,0.0013235,0.00096579,0.00064035,1179.9,1339.1,1243.5,1245.2,64.715,1796.1,1811.2,1803.1,1803.2,5.1697
1,-2.3194,2.2431,0.0023986,3.0669,0.012604,0.0026396,0.59385,0.59387,0.006248,0.020413,0.0026092,0.0073022,0.0029178,0.0035396,0.6379,0.81754,-2.3194,2.5483,-0.002267,2.9605,-0.011715,-0.0023695,0.58701,0.58702,0.01969,0.011315,0.0058811,0.0058314,0.0039795,0.003242,0.87714,0.78944,-1.4039,1.2207,-0.019068,2.986,0.019018,0.00075632,0.34186,0.34134,0.0032913,0.0020126,0.0028568,0.0039501,0.0021925,0.0010014,0.45133,0.2547,-8.0111,11.078,-0.0094808,14.648,0.56822,0.7042,1.0742,1.0742,0.011712,0.0111,0.0086664,0.038094,0.018382,0.049912,3.8566,12.272,-0.92419,0.90404,-0.0005033,3.0325,-0.13637,-0.0020054,0.245,0.245,0.017266,0.0023495,0.0013942,0.0016743,0.0024362,0.0027594,0.0024201,0.0021352,0.0018065,0.0015912,0.0013555,0.00095781,0.00069167,1234.2,1893.6,1365.8,1377.9,183.0,1796.1,1810.2,1802.5,1802.5,5.154
1,-9.3539,7.5076,0.0029813,5.2295,-0.0058255,-0.0077376,1.0992,1.0993,0.0052676,0.017748,0.0027945,0.0071318,0.021551,0.020308,4.1535,4.7692,-9.537,10.575,-0.00096801,6.2106,0.08504,0.085931,1.0035,1.0035,0.018356,0.0089494,0.0056976,0.0057042,0.020477,0.020604,3.9358,4.5196,-7.0803,6.531,0.0034257,9.3653,-0.14013,-0.051583,0.71669,0.71671,0.010579,0.0022344,0.015832,0.011362,0.0098509,0.0052339,2.1459,1.3322,-16.633,15.503,0.016819,4.4438,0.25846,8.3612,3.1864,3.1864,0.012223,0.014317,0.013019,0.040957,0.030934,0.19044,7.4683,47.204,-1.0739,1.2207,0.0037673,3.3923,0.060207,0.0015134,0.29296,0.29294,0.020466,0.0060426,0.0025256,0.0017143,0.0023655,0.0026713,0.0025969,0.0021976,0.0018831,0.0016551,0.0014052,0.00099006,0.00068919,1746.6,3475.8,2632.7,2734.1,738.95,1796.1,1810.2,1802.9,1802.9,5.2047
1,-8.4994,10.575,0.0054304,3.8444,0.025763,0.11895,1.6652,1.6652,0.005471,0.025742,0.0032142,0.0089025,0.037858,0.043346,7.1557,9.6428,-7.9653,8.3621,0.0014754,3.767,-0.0040187,-0.012179,1.4471,1.4472,0.022366,0.015249,0.0068983,0.0069313,0.035632,0.043769,6.6471,9.1027,-6.241,7.7059,-0.0017777,4.8197,0.003654,0.003244,0.96111,0.96113,0.0040514,0.019188,0.019404,0.012621,0.01743,0.014314,3.526,3.2371,-19.517,27.07,0.0046169,3.7232,0.47961,96.931,5.8685,5.8687,0.023973,0.016733,0.023671,0.037628,0.073061,0.35591,17.377,84.833,-1.811,1.5029,-0.0017805,2.9915,-0.070977,-0.0059754,0.43828,0.43829,0.025651,0.020658,0.0044693,0.0020014,0.002632,0.002808,0.0027376,0.0023779,0.0020569,0.0017186,0.0014876,0.0010314,0.00068763,3344.9,3681.1,3563.5,3564.1,64.923,1796.1,1810.2,1802.3,1802.3,5.207
1,-16.083,15.702,0.0016976,4.2875,-0.041595,-0.87091,2.7562,2.7563,0.0062394,0.02885,0.0025275,0.0087798,0.037853,0.12377,6.9064,16.993,-19.41,14.573,0.0021496,3.9032,-0.035027,-0.54371,2.4945,2.4946,0.024111,0.024624,0.0067301,0.0077461,0.034112,0.12998,6.3373,16.401,-10.117,10.3,-0.0014725,6.0071,-0.064945,-0.22175,1.5058,1.5059,0.0056629,0.026053,0.0085731,0.011929,0.019429,0.028931,3.9949,4.7479,-31.51,59.603,0.015557,4.4036,0.92946,966.43,10.131,10.131,0.025578,0.080618,0.012948,0.047666,0.13997,0.63813,32.958,100.12,-2.0931,1.9117,0.00060821,3.0047,0.050374,0.0061713,0.49666,0.49667,0.024009,0.027939,0.0074471,0.0019941,0.0026934,0.002795,0.0025593,0.0022574,0.0020378,0.0016877,0.0013722,0.00096993,0.00065386,3696.4,4509.6,4323.5,4326.3,155.35,1796.1,1810.2,1802.9,1802.9,5.2027
1,-20.646,19.044,0.0033084,4.0657,-0.020208,-0.81027,3.4227,3.4228,0.0061265,0.029156,0.0027687,0.010642,0.036633,0.14343,7.2093,20.491,-17.136,19.028,0.00089839,3.7692,-0.051581,-1.4181,3.0181,3.0182,0.023256,0.016982,0.0068892,0.0082131,0.033126,0.1509,6.673,19.887,-12.07,19.242,0.00093558,6.3195,0.026212,0.17563,1.8852,1.8853,0.015274,0.016786,0.011147,0.016276,0.019924,0.031117,4.3889,5.3378,-30.717,57.939,0.0058319,4.2775,0.82453,987.4,10.619,10.62,0.031471,0.024442,0.015374,0.044474,0.15991,0.64556,38.282,108.58,-1.8657,2.168,0.0006568,2.8492,0.09222,0.019466,0.59541,0.59543,0.022842,0.038162,0.0086496,0.0022102,0.0030377,0.003058,0.0026676,0.0020988,0.0020699,0.0017592,0.0014077,0.00090214,0.00069217,4428.1,4908.4,4503.4,4504.6,102.44,1796.1,1810.7,1802.6,1802.6,5.1595
1,-16.633,14.863,0.0013266,4.4698,-0.064909,-1.4311,2.8041,2.8041,0.0054441,0.03276,0.0028312,0.011347,0.031677,0.077225,6.4578,15.381,-15.076,15.366,0.0078499,4.8488,-0.045513,-0.66648,2.4465,2.4466,0.021168,0.018611,0.0063748,0.0081837,0.028393,0.080206,5.9127,14.597,-12.818,13.535,-0.0013514,5.9177,-0.03403,-0.19086,1.7767,1.7768,0.033555,0.035412,0.013797,0.018293,0.02457,0.019063,4.6221,4.2452,-21.882,53.301,-0.0012179,5.9385,0.8107,171.07,5.9534,5.9536,0.022767,0.019992,0.013585,0.044777,0.096551,0.33121,24.083,76.899,-1.8858,1.7332,0.0033317,3.1188,-0.082437,-0.0074105,0.44797,0.44798,0.022859,0.023536,0.0071108,0.0020472,0.0026042,0.0028077,0.0027492,0.0022026,0.0019777,0.0016882,0.0014231,0.0009565,0.00071755,4909.9,4974.1,4940.2,4940.3,18.162,1796.1,1811.3,1803.1,1803.1,5.1922
1,-28.764,33.189,-0.00028706,8.3631,0.076388,2.4987,3.1981,3.1982,0.0087427,0.031523,0.0035885,0.011258,0.026969,0.07059,5.5813,13.862,-21.455,19.715,0.0018893,5.7716,-0.00063152,-0.011783,2.6523,2.6524,0.024515,0.017584,0.0070206,0.0084456,0.024687,0.07319,5.1769,13.197,-15.046,18.616,-0.00083163,7.0347,0.007559,0.06667,2.0661,2.0662,0.031679,0.026185,0.014085,0.017359,0.019955,0.019056,4.1425,3.986,-18.265,60.366,0.0036861,6.6828,1.0465,216.94,5.9184,5.9186,0.020904,0.035059,0.015217,0.038032,0.099569,0.33383,24.855,76.795,-1.4482,1.523,-0.0035987,2.9791,0.078221,0.0060156,0.42527,0.42527,0.022652,0.020719,0.0073438,0.0021548,0.0026173,0.0028901,0.0027935,0.0023087,0.0020541,0.0017208,0.0013811,0.00096214,0.00074039,3974.9,5022.6,4365.8,4385.0,410.34,1796.1,1811.3,1803.6,1803.6,5.2234
1,-13.52,16.984,0.0025893,8.5343,0.047514,0.27117,1.7871,1.7871,0.0098882,0.03039,0.0034739,0.010411,0.013413,0.02375,2.9062,5.6428,-13.092,16.343,0.0057079,7.1001,0.03327,0.12509,1.555,1.555,0.024388,0.019741,0.0070603,0.0074856,0.012683,0.024488,2.8063,5.4552,-12.543,14.115,0.0070488,9.2434,-0.16538,-0.44973,1.3958,1.3959,0.016195,0.016591,0.0080994,0.0090827,0.017368,0.01002,2.7414,2.0977,-20.157,24.308,0.0054113,7.0993,0.456,15.081,3.2099,3.21,0.026601,0.005939,0.012562,0.040596,0.061696,0.17859,16.02,43.699,-1.3301,1.906,0.0010969,3.7802,0.1235,0.0040279,0.3195,0.31951,0.019175,0.01165,0.0047198,0.002012,0.0027524,0.002999,0.0029312,0.0025594,0.0021959,0.0017915,0.0014854,0.0010408,0.00072944,4543.7,4706.2,4602.2,4602.5,49.894,1796.1,1811.3,1802.7,1802.7,5.2242
1,-4.4404,4.3489,0.0021487,3.2123,0.024358,0.021343,0.95691,0.95694,0.016938,0.015739,0.0046969,0.0071816,0.0045614,0.0078454,1.024,1.9591,-5.2187,4.532,0.00014687,3.3601,-0.04763,-0.030922,0.86589,0.86592,0.024665,0.0077677,0.007019,0.0053315,0.0048975,0.0076182,1.1214,1.8291,-2.9298,2.945,0.0071432,3.4248,-0.018918,-0.0049164,0.63819,0.63817,0.011807,0.0092669,0.0046322,0.0051622,0.0048142,0.0022472,0.95359,0.57043,-21.699,84.964,-0.004038,227.25,7.6989,119.53,2.4947,2.4948,0.028821,0.042538,0.016408,0.058064,0.07264,0.10892,20.187,29.608,-0.98177,0.85509,-0.00065554,2.9036,-0.092058,-0.0013166,0.24274,0.24274,0.016325,0.0036285,0.0017885,0.0017265,0.0026458,0.0030473,0.0027811,0.0023895,0.0019318,0.0017043,0.0013702,0.0010174,0.00070947,3932.8,4600.3,4249.4,4253.3,181.81,1796.1,1811.3,1803.1,1803.1,5.2244
1,-25.269,24.72,-0.003956,12.601,-0.0098133,-0.26066,2.9837,2.9838,0.0092805,0.021719,0.0034524,0.0074185,0.007946,0.028035,1.838,6.7763,-24.644,21.104,-0.00029374,12.491,-0.18081,-2.8505,2.5075,2.5075,0.023479,0.013002,0.0071909,0.0055869,0.0078361,0.028188,1.8657,6.3522,-25.681,19.73,-0.0022174,11.944,-0.14846,-1.5017,2.1626,2.1627,0.0086254,0.0086887,0.0078929,0.0059375,0.0090091,0.0084274,1.7914,2.0901,-22.217,52.4,-0.0028315,12.377,0.8128,47.485,3.8802,3.8804,0.010646,0.037317,0.014083,0.049264,0.06988,0.20645,18.978,52.339,-1.1948,1.2294,0.0026369,3.1517,-0.044119,-0.00089855,0.2731,0.2731,0.016372,0.0078552,0.0045512,0.002268,0.0030032,0.0031364,0.0030212,0.002236,0.0020877,0.0017294,0.0013956,0.00097771,0.00075597,3751.8,3984.6,3862.1,3863.1,86.969,1797.1,1811.2,1803.5,1803.6,5.1567
1,-58.947,54.155,0.0021296,14.009,0.088194,22.248,6.3186,6.3188,0.005821,0.022737,0.0029519,0.0075807,0.01283,0.036121,2.6841,9.2089,-44.465,46.129,0.0042631,14.763,-0.017159,-3.0143,5.6005,5.6007,0.022091,0.01469,0.0066482,0.0064498,0.011811,0.034054,2.5367,8.2652,-29.191,30.076,0.0010472,8.5353,0.079793,4.8434,3.93,3.9301,0.014492,0.019038,0.010249,0.0071508,0.0091551,0.0086587,2.0691,2.1837,-14.649,47.655,-0.0064137,9.1465,0.91651,51.429,3.8285,3.8286,0.01868,0.029672,0.012642,0.038539,0.075591,0.21064,19.636,51.489,-1.31,1.4856,-0.0036548,3.1604,0.054532,0.0021647,0.34115,0.34114,0.016511,0.010671,0.0081312,0.0047651,0.0059091,0.0038822,0.0033403,0.0024721,0.0023067,0.0017351,0.0014568,0.0010458,0.0017323,1940.9,3759.2,2631.7,2671.1,457.51,1797.1,1811.2,1803.5,1803.5,5.1545
1,-15.198,12.589,0.0081036,10.095,-0.025802,-0.089348,1.5129,1.5129,0.0055989,0.026482,0.0021391,0.0090595,0.0084413,0.01989,1.7301,5.1414,-11.032,10.086,-2.3843e-05,9.0597,-0.0021565,-0.0051701,1.3384,1.3384,0.019405,0.0185,0.0058529,0.0074098,0.0079819,0.017922,1.7237,4.48,-12.268,8.6978,-0.0019112,11.128,-0.26846,-0.30025,1.038,1.038,0.0017635,0.0049836,0.0020676,0.0048921,0.0028332,0.0036953,0.63236,0.94311,-16.083,31.007,0.0067217,19.17,1.2898,12.95,2.1574,2.1574,0.0049567,0.019736,0.006671,0.042108,0.060611,0.11576,15.6,29.101,-1.0365,0.92995,0.002679,2.9526,-0.083511,-0.0014401,0.25837,0.25836,0.01657,0.0062797,0.0032187,0.0023609,0.0027603,0.0027179,0.0024719,0.0021641,0.001866,0.0016474,0.0013441,0.00096577,0.0013632,1180.4,2040.8,1584.5,1609.8,284.96,1797.0,1811.3,1803.9,1803.9,5.1825
1,-9.0182,9.2624,0.006593,5.1466,-0.0094065,-0.022291,1.3332,1.3333,0.0062009,0.023722,0.0025792,0.0078818,0.0091268,0.019142,1.6214,3.9909,-7.5991,6.6378,0.0029097,4.989,-0.063393,-0.099377,1.1617,1.1617,0.018159,0.017654,0.0053402,0.007292,0.0088365,0.018514,1.6996,3.6531,-5.829,6.8056,0.0053951,5.2666,0.07079,0.052427,0.90476,0.90478,0.001504,0.0080828,0.0017757,0.0067021,0.0028589,0.0038524,0.59842,0.88979,-15.549,20.676,0.010464,8.6363,0.76261,7.7996,2.1707,2.1707,0.0092716,0.022947,0.0096074,0.036414,0.059513,0.12047,15.119,27.606,-0.99329,0.97026,0.0021849,2.8492,-0.12226,-0.0023128,0.26646,0.26646,0.017138,0.00775,0.0033373,0.0019781,0.002329,0.0025461,0.002439,0.0021717,0.0018392,0.0016006,0.0013476,0.0009753,0.00070512,1119.0,1202.3,1143.0,1143.2,18.566,1796.0,1810.7,1802.4,1802.4,5.1793
1,-12.421,9.2624,0.00092318,5.6739,-0.085995,-0.29425,1.5069,1.5069,0.0058564,0.028756,0.0033097,0.0094573,0.014605,0.021579,2.6512,5.6259,-9.003,9.0793,0.002369,6.2028,0.018846,0.047927,1.365,1.365,0.018545,0.022904,0.0058303,0.0083275,0.01295,0.019751,2.4875,4.8636,-9.0793,7.2939,-0.00049783,7.0044,0.046468,0.076032,1.1784,1.1784,0.040523,0.015008,0.03951,0.015129,0.012689,0.0055986,2.1453,1.5069,-38.011,49.12,0.040967,67.438,2.0652,35.727,2.5866,2.5864,0.012687,0.0412,0.019094,0.045482,0.070139,0.11462,19.008,30.478,-0.95298,0.92995,-0.00084484,2.7051,-0.042269,-0.00090652,0.27783,0.27784,0.018109,0.0077139,0.0034189,0.0023167,0.0026722,0.0025837,0.0024029,0.0020777,0.0017502,0.0015499,0.0013457,0.00094094,0.00066206,1044.2,1213.8,1131.0,1133.2,71.522,1796.1,1811.3,1803.4,1803.4,5.2311
1,-2.8535,2.6399,0.0012722,3.0676,-0.0025174,-0.00058577,0.61508,0.61509,0.0098397,0.021837,0.0046665,0.0073654,0.0030542,0.0033275,0.66604,0.80275,-2.4262,2.3041,0.0037509,2.95,-0.028451,-0.0057647,0.58735,0.58736,0.019226,0.017443,0.0066687,0.0069914,0.0040489,0.0029946,0.87913,0.76089,-3.3876,2.2126,0.016364,7.9834,-0.69644,-0.058541,0.43836,0.43806,0.028428,0.0052041,0.027178,0.0058601,0.0097881,0.0011085,1.2516,0.28551,-7.5228,10.208,-0.011936,38.101,0.45316,0.077124,0.5543,0.55419,0.019144,0.0058154,0.015065,0.030139,0.012884,0.023735,2.3929,5.1766,-0.91843,1.0566,0.004861,2.8935,0.059435,0.0012707,0.27759,0.27756,0.019975,0.002802,0.001524,0.0017787,0.0022214,0.0027011,0.002573,0.0022922,0.0020423,0.0016364,0.0013386,0.0010022,0.0006529,1024.5,1174.6,1103.1,1104.8,61.848,1796.1,1810.2,1802.6,1802.6,5.1525
1,-2.8535,2.3041,-0.0007992,3.058,-0.010865,-0.0025408,0.61609,0.61611,0.0047131,0.020479,0.0024683,0.0071428,0.0029457,0.0033502,0.6579,0.81536,-2.4262,2.1821,0.00078871,2.9621,-0.014795,-0.0030057,0.58787,0.58789,0.020557,0.012657,0.0063457,0.0049334,0.0038475,0.0031194,0.84512,0.79676,-1.3733,1.4496,-0.01684,3.0394,0.013055,0.00059688,0.35798,0.35759,0.0029866,0.0023925,0.0029983,0.0030456,0.0022194,0.0010596,0.45382,0.27305,-4.3184,4.4099,-0.00073626,8.294,-0.044838,-0.0084054,0.57232,0.57233,0.0064589,0.0056267,0.0058971,0.032556,0.013622,0.025818,2.3697,6.3709,-0.83206,0.78024,0.00092725,2.9821,0.043843,0.00053899,0.2308,0.2308,0.016061,0.0025047,0.0013479,0.0018525,0.0022347,0.0025781,0.0023496,0.0021613,0.0018635,0.0016043,0.0013175,0.00094619,0.00063609,941.83,1307.4,1072.5,1081.4,138.75,1796.1,1810.2,1802.5,1802.5,5.1507
1,-5.417,5.0203,-0.0031806,3.9557,-0.0092762,-0.009393,1.0042,1.0042,0.0035685,0.024284,0.0028063,0.0085181,0.018041,0.019398,3.8403,4.0724,-4.1505,4.0742,0.0039855,3.5617,-0.027016,-0.018798,0.88614,0.88615,0.018217,0.012997,0.00548,0.007023,0.017264,0.019697,3.7114,3.8452,-2.9908,2.3499,0.0044919,3.5179,-0.028479,-0.0054662,0.57686,0.57686,0.0072501,0.020775,0.0085045,0.016613,0.01178,0.0050916,2.2831,1.2848,-12.528,24.934,0.013309,4.0808,0.40589,15.796,3.3888,3.3889,0.01236,0.0082885,0.0082233,0.035251,0.025538,0.19232,5.7862,47.515,-0.99905,1.048,0.00059975,3.1289,-0.040681,-0.00090846,0.28161,0.28161,0.019388,0.0067901,0.0022664,0.0018931,0.0024523,0.0026917,0.0023264,0.0020513,0.0017481,0.0014538,0.001225,0.00088622,0.00061381,1211.3,3201.7,2026.8,2096.6,536.98,1796.1,1810.2,1802.9,1802.9,5.2061
